dates,X1_WLD,X2_SDGs,X3_JBear, X4_Jbull,X5_UBear,X6_UBull, X7_FinS,X8_TchS, X9_tEngS, X10_lifeTFS,X11_EnyS,X12_msfWIDX
2015/12/04,7324.92,13455,4917,3243,98905.51,2741.76,1684.97,231.77,1143.02,16882.91,3803.49,13177
2015/12/08,7172.38,13508,4907,3252,102509.13,2623.11,1649.59,226.42,1105.05,16723.27,3690.06,13252
2015/12/09,7049.59,13402,4954,3188,103709.76,2542.95,1607.87,221.91,1099.03,16320.32,3745.21,13236
2015/12/11,6866.06,13289,4972,3164,108471.85,2400.28,1568.76,209.8,1068.4,16219.41,3549.66,13147
2015/12/14,6897.5,12997,5068,3042,106687.95,2443.6,1589.12,207.78,1062.64,16388.67,3473.56,13087
2015/12/15,7006.33,13056,5146,2948,104036.4,2529.73,1626.86,230.1,1087.82,16729.78,3585.91,13090
2015/12/16,7148.65,13247,4997,3120,99914.85,2649.73,1648.75,221.03,1114.65,17165.8,3677.6,13076
2015/12/17,7068.04,13482,4931,3202,104666.24,2539.44,1652.11,216.8,1096.91,16932.89,3534.63,13101
2015/12/18,6897.42,13401,5031,3073,109098,2368.64,1648.59,209.75,1100.68,16305.3,3459.62,13120
2015/12/21,6904.19,13145,5060,3037,106398.76,2432.28,1654.24,167.76,1099.19,16669.68,3301.22,13038
2015/12/22,6958.47,13139,5052,3046,103341.78,2496.67,1660.01,169.49,1106.67,16894.29,3475,13049
2015/12/24,7003.59,13400,5068,3027,99603.88,2559.35,1687.36,177.8,1121.3,17020.58,3583.09,12959
2015/12/28,6986.19,13379,5044,3056,100120.92,2541.86,1665.27,178.49,1115,16941.69,3489.48,12939
2015/12/29,7053.52,13355,5022,3081,96978.35,2627.45,1668.51,175.29,1115.55,17230.82,3477.97,12972
2015/12/30,7004.62,13478,5009,3098,99007.18,2571.9,1639.07,173.64,1109.99,17217.49,3416.74,12917
2016/01/04,6766.28,13251,5182,2886,105346.08,2366.11,1570.64,163.64,1073.77,16572.3,3394.48,12850
2016/01/05,6745.94,12922,5187,2880,104356.09,2375.25,1572.78,150.8,1069.16,16491,3369.4,12749
2016/01/06,6613,12933,5239,2823,107985.41,2268.7,1540.11,161.78,1011.73,16283.7,3132.35,12684
2016/01/07,6415.91,12759,5390,2662,114973.36,2093.53,1500.42,154.12,947.32,15805.6,3004.37,12688
2016/01/08,6328.21,12440,5381,2671,118448.33,2020.14,1475.17,163.85,939.6,15757.09,2925.68,12657
2016/01/12,6377.26,12255,5565,2490,115404.84,2076.35,1496.38,167.67,857.6,16113.15,2889.24,12611
2016/01/13,6237.57,12358,5368,2669,124045.26,1924.23,1445.23,167.06,836.78,15743.39,2841.04,12627
2016/01/14,6358.17,12147,5484,2551,118404.15,2019.84,1460.28,164,811,16030.01,2958.33,12635
2016/01/15,6128.09,12267,5536,2504,124785.96,1876.47,1387.16,160.18,781.96,15540.89,2981.52,12680
2016/01/19,6177.28,11977,5563,2477,125051.32,1892.83,1411.68,171.71,850.54,15870.81,2921,12630
2016/01/20,6042.29,12023,5806,2263,128809.41,1814.91,1367.03,170.87,789.35,15558.87,2798.37,12638
2016/01/21,6116.87,11857,5920,2175,127704.5,1849.07,1377.09,173.11,822.72,15498.74,2897.77,12624
2016/01/22,6327.41,12013,5597,2410,121042.76,1981.25,1400.42,176.58,863.53,16072.12,2832.9,12660
2016/01/25,6203.65,12338,5496,2499,125871.2,1883.34,1375.83,172.12,794.98,15938.56,2649.92,12722
2016/01/26,6314.15,12186,5664,2349,120788.4,1962.22,1379.59,175.18,806.44,15880.12,2705.9,12699
2016/01/27,6270.52,12332,5490,2494,125078.18,1902.28,1378.95,174.71,797.46,16118.95,2678.38,12754
2016/01/28,6300.37,12354,5526,2462,123286.13,1935.74,1405.76,176.55,798.54,15230.44,2733.09,12815
2016/01/29,6566.29,12564,5342,2630,116278.13,2114.92,1466.04,190.63,855.89,15987.18,2917.55,13099
2016/02/01,6570.42,12844,5273,2698,116382.76,2114.73,1448.13,190.37,835.97,15810.88,2893.84,13135
2016/02/02,6360.81,12863,5299,2671,121649.58,1983.1,1373.66,186.58,811,15222.99,2651.34,13118
2016/02/03,6308.72,12584,5486,2485,117743.12,1979.88,1366.69,188.9,816.01,14863.82,2821.83,13038
2016/02/04,6260.04,12454,5514,2459,115835.84,1971.08,1359.2,182.72,823.23,14923.21,2895.9,12964
2016/02/05,6159.46,12371,5628,2358,122394.3,1861.05,1359.55,183.43,822.98,14399.74,2906.13,12911
2016/02/08,6005.15,12235,5534,2437,126381.44,1770.04,1317.1,178.56,799.3,14125.53,2731.51,12876
2016/02/09,5924.71,11970,5840,2168,125527.46,1756.58,1301.89,177.29,788.5,14325.44,2746.52,12764
2016/02/10,5837.01,11913,5983,2063,123823.95,1727.3,1277.34,177.4,785.45,14219.64,2654.42,12732
2016/02/12,5854.61,11542,6319,1835,120579.3,1760.57,1255.61,175.82,786.88,14320.07,2593.87,12520
2016/02/16,6007.45,11987,5792,2145,115448.96,1861.79,1334.74,178.39,833.92,14536.07,2685.44,12669
2016/02/17,6126.57,12001,5902,2065,109887.93,1954.7,1352.2,177.04,846.7,14914.18,2886.98,12570
2016/02/18,6054.35,12144,5717,2197,110418.75,1915.06,1330.69,177.39,844.85,14687.39,2912.79,12533
2016/02/19,6010.11,12040,5810,2127,109699.47,1903.56,1317.07,180.42,839.77,14652.11,2746.71,12456
2016/02/23,5991.16,12057,5766,2159,108466.43,1904.75,1327.38,181.26,829.61,14545.15,2733.24,12390
2016/02/24,5999.92,11870,5852,2095,107029.26,1928.55,1329.45,183.2,807.77,14558.9,2801.38,12293
2016/02/25,6108.78,11888,5753,2166,104073,2012.53,1318.71,188.51,804.56,14754.41,2872.46,12323
2016/02/26,6154.86,12112,5707,2201,105564,2017.8,1326.96,189.13,821.94,14900.94,3057.48,12452
2016/02/29,6044.69,12123,5824,2112,107111.85,1940.52,1309.46,184.2,824.89,14558.42,3003.19,12423
2016/03/01,6270.55,11961,5762,2158,100328.8,2109.19,1373.82,187.45,874.46,15423.27,3089.67,12306
2016/03/02,6282.25,12295,5532,2328,98614.12,2126.62,1395.8,188.42,894.22,15673.86,3194.46,12436
2016/03/03,6346.18,12301,5450,2398,97716.56,2154.43,1385.88,195.74,952.72,15765.39,3239.03,12382
2016/03/04,6393.31,12328,5446,2401,96866.64,2177.37,1420.86,195.5,1020.43,15960.53,3368.43,12446
2016/03/07,6377.01,12384,5462,2386,96279.3,2176.35,1413.84,201.01,1026.9,16061.68,3446.08,12449
2016/03/08,6246.48,12364,5508,2345,98702.67,2088.92,1385.1,189.44,926.78,15661.8,3280.33,12387
2016/03/09,6320.97,12213,5565,2298,97699.08,2135.33,1389.55,195.28,974.72,15657.92,3414.93,12356
2016/03/10,6305.81,12345,5494,2356,97513.19,2137.03,1387.71,191.95,962.12,15615.69,3334.58,12414
2016/03/11,6476.93,12310,5448,2396,93210.39,2251.16,1410.11,195.62,1012.91,15958.44,3266.35,12479
2016/03/14,6463.27,12524,5363,2469,93511.35,2242.45,1427.43,191.33,1000.57,15910.02,3353.43,12555
2016/03/15,6353.35,12490,5410,2426,93438.35,2220.79,1397.9,186.06,972.3,15649.65,3230.44,12526
2016/03/16,6386.1,12379,5458,2383,91254.2,2247.3,1417.51,188.73,994.17,15659.02,3276.37,12438
2016/03/17,6375.96,12390,5455,2386,88555.05,2264.56,1420.22,189.06,1012.54,15399.67,3327.22,12469
2016/03/18,6397.42,12278,5556,2298,87638.24,2293.88,1432.56,189.39,1000.78,15619.8,3315.86,12406
2016/03/22,6432.63,12409,5422,2410,88049.73,2318.4,1423.85,208.26,994.56,15603.96,3275.88,12438
2016/03/23,6368.57,12417,5454,2381,89904,2273.45,1404.75,205.92,978.83,15600.59,3148.89,12454
2016/03/24,6385.06,12354,5483,2355,90328,2280.78,1394.44,202.93,959.74,15696.75,3077.93,12461
2016/03/28,6438.29,12456,5401,2426,90646.55,2293.96,1411.32,201.51,968.86,15716.23,3172.06,12554
2016/03/29,6465.03,12460,5360,2463,87616.48,2343.95,1428.91,200.93,972.51,15793.5,3151.94,12581
2016/03/30,6488.88,12502,5410,2417,86226.14,2368.69,1465.96,204.29,990.42,15827.61,3161.25,12620
2016/03/31,6494.74,12567,5467,2365,86855.47,2352.92,1432.02,204.41,967.06,15940.2,3039.66,12639
2016/04/01,6431.08,12511,5655,2201,84478.36,2378.57,1411.51,201.64,952.55,15931.96,2997.22,12643
2016/04/04,6385.89,12423,5700,2166,85000.46,2350.18,1402.76,188.72,916.25,16037.09,2873.43,12552
2016/04/05,6244.68,12380,5813,2079,86774.55,2259.56,1357.06,172.79,891.47,15598.46,2799.07,12493
2016/04/07,6104.69,12351,5814,2079,85223.25,2206.61,1320.28,160.63,906.88,15372.65,2678.45,12340
2016/04/08,6152.94,12216,5777,2105,84448.89,2221.71,1352.91,163.16,915.27,15367.21,2697.18,12247
2016/04/11,6152.58,12197,5810,2081,84894.81,2201.98,1362.2,159.51,922.89,15290.78,2684.47,12179
2016/04/12,6261.16,12153,5740,2131,83095.03,2277.38,1384.01,162.04,941.13,15460.78,2771.28,12181
2016/04/18,6391.59,12351,5584,2230,79337.07,2393.17,1414.79,164.2,957.7,15940.33,2884,12108
2016/04/19,6479.93,12562,5394,2379,78842.4,2423.15,1430.52,167,998.09,15898.43,3081.62,12236
2016/04/20,6520.1,12683,5395,2379,79139.72,2443.94,1434.51,166.91,986.36,16084.97,3132.64,12263
2016/04/21,6459.74,12752,5223,2532,80062.68,2395.86,1414.09,166.15,966.44,16127.46,3142.31,12277
2016/04/22,6594.49,12691,5174,2578,81774.39,2448.2,1438.74,168.1,936.8,16416.36,3191.6,12198
2016/04/25,6538.56,12913,5209,2543,81787.6,2421.94,1415.58,167.22,909.62,16297.47,3144.74,12380
2016/04/26,6568.4,12849,5254,2499,81367.61,2437.69,1433.67,167.89,901.61,16207.85,3177.9,12334
2016/04/27,6585.65,12865,5263,2491,80982.96,2452.34,1454.68,166.58,909.6,16401.7,3181.35,12379
2016/04/28,6338.49,12697,5500,2269,80650.06,2314.64,1397.86,162.17,882.18,15710.55,3088.7,12224
2016/05/09,6215.98,12099,5591,2190,82547.46,2265.18,1307.54,156.77,823.31,15974.34,2700.67,12059
2016/05/10,6360.61,12259,5467,2287,80258.82,2365.7,1330.91,158.93,828.27,16262.65,2847.58,12180
2016/05/11,6266.68,12401,5468,2287,81857.1,2287.66,1302.12,156.71,807.73,16042.91,2826.51,12251
2016/05/12,6291.03,12280,5425,2323,82154.11,2298.35,1302.91,155.79,806.82,16236.75,2773.72,12203
2016/05/13,6205.98,12301,5547,2221,84172.75,2228.68,1270.74,154.68,798.28,16062.33,2697.87,12221
2016/05/16,6299.75,12223,5486,2270,81936.05,2302.71,1285.46,153.95,811.18,16380.67,2812.97,12196
2016/05/17,6253.72,12327,5426,2320,84201.51,2245.01,1281.3,165.2,854.57,16242.21,2859.47,12202
2016/05/18,6310.58,12223,5462,2289,84901.4,2266.61,1280.41,165.23,852.87,16540.62,2780.09,12191
2016/05/19,6263.89,12292,5445,2303,85721.62,2237.89,1274.55,163.26,830.27,16321.75,2822.93,12240
2016/05/23,6254.51,12284,5441,2305,83888.64,2254.51,1288.91,160.68,836.7,16257.79,2873.84,12214
2016/05/24,6389.32,12211,5496,2258,81227.62,2358.19,1330.88,160.05,837.02,16573.29,2855.34,12140
2016/05/25,6449.42,12443,5399,2338,79612.28,2407.65,1377.38,162.23,847.36,16656.32,2918.93,12214
2016/05/26,6432.52,12443,5393,2343,79253.94,2402.87,1367.73,164.1,858.4,16597.22,2868.29,12183
2016/05/27,6469.4,12493,5383,2352,78649.11,2441.59,1395.51,167.42,863.1,16769.29,2831.81,12238
2016/05/31,6493.14,12652,5253,2467,79213.01,2441.16,1432.59,173.33,860.22,16802.46,2793.21,12328
2016/06/01,6435.98,12566,5332,2392,78040.13,2428.28,1419.51,170.35,835.71,16764.66,2763.44,12288
2016/06/02,6411.85,12461,5451,2285,76800.73,2435.2,1427.15,169.62,840.4,16715.45,2792.26,12177
2016/06/03,6292.73,12464,5428,2304,75902.63,2362.84,1394.48,167.15,844.78,16285.24,2844.35,12123
2016/06/06,6390.14,12274,5460,2277,75399.56,2420.1,1439.15,172.34,862.63,16477.12,3050.4,12016
2016/06/07,6417.98,12467,5409,2317,74883.6,2426.34,1447.21,170.7,868.54,16392.8,3116.66,12108
2016/06/08,6412.38,12494,5366,2355,73923.18,2441.28,1435.67,172.88,912.54,16489.9,2997.58,12110
2016/06/09,6377.21,12467,5434,2296,74374.01,2435.23,1429.65,168.24,907.05,16507.92,2948.19,12103
2016/06/10,6251.91,12465,5453,2279,76276.74,2364.26,1396.09,166.88,875.1,16239.56,2885.25,12110
2016/06/13,6148.69,12200,5638,2124,77509.38,2291.81,1370.63,165.3,848.94,15992.75,2859.19,12008
2016/06/14,6047.21,12056,5705,2074,77884.74,2273.94,1379.43,166.79,830.84,15702.16,2789.63,11979
2016/06/15,6068.58,11996,5662,2105,78136.74,2262.47,1399.46,165.46,839.68,15628.41,2788.33,11938
2016/06/16,5970.4,11946,5851,1965,76102.5,2247.63,1376.1,158.69,819.41,15348.73,2700.08,11941
2016/06/17,5974.41,11862,5790,2006,76788.5,2217.76,1350.44,158.73,828.8,15226.51,2784.17,11844
2016/06/20,6046.19,11894,5644,2107,75252.56,2254.46,1294.05,158.62,842.95,15421.58,2793.91,11882
2016/06/21,6119.5,11939,5559,2170,75367.63,2292.98,1324.04,159.86,848.48,15598.32,2825.11,11761
2016/06/22,6089.19,12019,5618,2124,75331.82,2270.92,1327.05,159.56,841.54,15645.84,2791.92,11791
2016/06/23,6315.46,12075,5555,2172,73568.88,2401.34,1376.9,165.54,868.39,16151.18,2972.48,11872
2016/06/24,5758.62,11554,5986,1847,78410.41,2063,1275.83,157.74,800.46,14859.13,2751.01,11196
2016/06/27,5622.24,11479,5823,1948,82620,1945.14,1282.14,156.59,780.3,14374.86,2518.38,11390
2016/06/28,5787.44,11350,5846,1933,78714.16,2061.37,1317.38,158.24,809.75,14710.09,2595.72,11400
2016/06/29,5896.27,11622,5744,2001,74757.41,2174.85,1340.9,158.84,829.84,14926.8,2634.5,11535
2016/06/30,5998.05,11872,5741,2001,71941.49,2271.35,1360.33,159.55,842.85,15262.13,2704.13,11643
2016/07/05,5853.99,12082,5730,2008,71966.9,2206.31,1331.51,156.18,826.98,14978.27,2590.81,11629
2016/07/06,5846.74,11863,5848,1926,70373.69,2234.33,1315.26,155.35,822.8,15109.32,2556.56,11453
2016/07/07,5797.87,11875,5855,1921,70142.88,2217.16,1310.14,156.63,821.36,15022.27,2518.49,11455
2016/07/08,5877.15,11860,5909,1886,66865.75,2313.66,1328.27,157.19,825.52,15352.98,2562.01,11435
2016/07/11,6063.73,11956,5678,2032,67648.98,2390.33,1373.54,168.07,839.96,15662.08,2641.19,11429
2016/07/12,6231.15,12200,5519,2146,67420.36,2484.29,1431.11,172.41,863.69,16162.04,2772.19,11629
2016/07/13,6216.71,12432,5492,2167,67245.75,2481.88,1442.1,170.69,858.99,16176.6,2864.35,11828
2016/07/14,6314.08,12395,5435,2213,66680.22,2540.8,1482.13,174.42,879.59,16615.28,2968.48,11811
2016/07/15,6270.48,12580,5381,2256,66625.82,2518.26,1462.52,173.89,871.22,16464.07,3007.86,11980
2016/07/20,6406.13,12594,5338,2291,66775,2612.24,1488.28,183.01,875.02,16847.6,3099.43,11927
2016/07/21,6323.21,12762,5300,2323,66766.11,2556.37,1455.95,180.04,854.94,16527.52,3056.85,12054
2016/07/22,6363.74,12568,5356,2274,66087.84,2596.84,1481.94,180.46,851.82,16642.89,2999.94,11897
2016/07/25,6326.7,12674,5363,2268,66429.84,2569.4,1440.72,179.73,848.36,16605.34,3028.48,11954
2016/07/26,6284.83,12521,5450,2194,65621.82,2544.28,1442.21,176.47,832.05,16629.43,3070.72,11794
2016/07/27,6331.38,12507,5328,2294,66191.2,2554.9,1435.55,179.54,846.36,16748.06,3043.95,11813
2016/07/28,6329.89,12451,5424,2212,66004.29,2560.17,1419.04,180.47,837.95,16718.98,2910.72,11847
2016/07/29,6172.59,12389,5358,2266,63583.38,2495.37,1370.67,176.14,808.32,16211.21,2755.62,11826
2016/08/01,6169,12221,5365,2260,64044.95,2493.2,1395.58,175.22,817.07,16337.35,2726.65,11690
2016/08/02,6040.28,12196,5445,2192,64216.49,2411.27,1373.11,169.81,795.01,15783.23,2750.26,11658
2016/08/03,6073.8,11984,5549,2108,63876.13,2440.66,1371.67,171.27,796.68,15791.88,2763.58,11512
2016/08/04,6083.32,11951,5493,2150,63667.38,2447.5,1379.63,171.79,795.59,15832.83,2676.26,11491
2016/08/05,6166.63,11964,5486,2156,62511.34,2522.85,1410.07,174.13,789.03,16036.09,2776.36,11525
2016/08/08,6212.99,12047,5351,2262,63000.6,2534.37,1421.87,181.58,793.91,16033.91,2901.1,11567
2016/08/09,6204.08,12028,5312,2295,62560.46,2523.82,1433.59,182.48,790.67,15964.13,2874.32,11603
2016/08/10,6163.9,11977,5299,2305,62692.32,2491.49,1443.24,182.06,783.91,15800.69,2823.69,11565
2016/08/15,6223.84,11934,5266,2332,61306.88,2541.38,1494.45,185.83,804.94,15791.96,2878.54,11578
2016/08/16,6141.98,11901,5351,2258,61740.81,2477.66,1478.57,180.36,788.44,15545.04,2815.7,11533
2016/08/17,6137.53,11797,5302,2298,61415.38,2488.7,1464.94,179.42,785.11,15508.76,2787.51,11504
2016/08/18,6139.24,11695,5382,2230,60683.18,2497.25,1467.38,178.52,787.13,15318.13,2792.92,11421
2016/08/19,6137.47,11810,5375,2235,61184.31,2493.47,1483.26,177.93,786.73,15391.79,2813.18,11545
2016/08/22,6135.18,11797,5359,2248,61251.47,2494.2,1484.88,169.3,789.6,15449.82,2848.37,11496
2016/08/23,6149.34,11772,5378,2232,60851.75,2506.25,1479.69,169.39,791.98,15493.64,2934.32,11501
2016/08/24,6127.84,11819,5368,2240,61820.82,2476.85,1478.48,171.85,786.45,15192.55,2856.51,11519
2016/08/25,6131.32,11756,5374,2235,62077.28,2470.02,1517,169.43,797.2,15215.22,2865.11,11518
2016/08/26,6181.08,11696,5413,2202,63236.43,2487.71,1504.03,169.69,793.26,15514.82,2810.51,11508
2016/08/29,6222.22,11800,5304,2290,62375.04,2526.6,1500.26,166.52,783.76,15645.74,2848.66,11584
2016/08/30,6273.96,11817,5300,2293,63326.55,2539.24,1536.31,166.65,779.48,15770.89,3135.44,11618
2016/08/31,6276.56,11878,5253,2334,64172.11,2528.62,1538.89,168,777.72,15739.49,3109.84,11731
2016/09/01,6287.93,11852,5237,2348,63963.38,2525.5,1569.4,167.1,776.44,15585.59,3011.8,11726
2016/09/02,6390.19,11836,5237,2348,63537.89,2576.87,1605.61,168.16,790.32,15721.21,3066.67,11766
2016/09/06,6307.9,11981,5193,2387,61824.12,2551.52,1585.39,162.16,810.04,15405.02,2922.87,11767
2016/09/07,6299.12,11851,5220,2361,61597.52,2544.27,1562.57,160.06,808.75,15310.37,2906.43,11622
2016/09/08,6320.15,11859,5232,2350,62525,2544.05,1594.9,159.14,828.2,15441.63,2895.63,11655
2016/09/09,6177.83,11908,5220,2361,67107.92,2363.92,1586.56,156.91,805.09,14754.5,2773.66,11669
2016/09/12,6200.22,11688,5318,2272,63713.43,2447.7,1538.09,152.62,800.62,14912.3,2775.69,11626
2016/09/13,6094.12,11654,5299,2288,67022.96,2356.83,1512.76,156.26,767.15,14886.58,2716.81,11500
2016/09/14,6083.75,11618,5337,2255,66880.26,2349.51,1518.89,156.41,777.37,15142.8,2645.51,11594
2016/09/15,6134.59,11592,5409,2195,64776.11,2413.41,1545.64,159.48,777.93,15313.5,2649.24,11588
2016/09/16,6097.08,11614,5379,2219,65574.3,2388.71,1538.59,161.8,775.43,15350.12,2612.74,11516
2016/09/20,6098.53,11628,5388,2211,65145.26,2377.98,1551.08,160.18,785.2,15421.27,2551.9,11471
2016/09/21,6104.87,11664,5254,2322,62142.05,2421.48,1562.83,158.36,786.43,15590.18,2539.85,11476
2016/09/23,6142.82,11755,5305,2278,62367.5,2444.2,1541.26,158.12,777.7,15923.66,2506.82,11482
2016/09/26,6046.89,11663,5359,2231,63408.56,2369.79,1483.88,156.64,767.52,15667.53,2421.97,11447
2016/09/27,6091.69,11539,5313,2269,62323.02,2415.58,1508.61,157.49,769.37,15957.91,2409.56,11416
2016/09/28,6145.9,11594,5339,2247,61459.04,2457.35,1513.07,157.2,773.15,15970.29,2462.39,11458
2016/09/29,6105.24,11715,5254,2318,63396.33,2397.44,1508.38,158.08,798.14,15766.74,2449.98,11544
2016/09/30,6166.54,11582,5338,2243,62222.76,2462.56,1519.09,158.21,810.72,16119.14,2478.78,11505
2016/10/03,6174.63,11647,5292,2281,62864.34,2446.47,1516.47,159.87,786.69,16172.96,2529.82,11530
2016/10/04,6225.87,11720,5251,2316,64563.48,2443.64,1525.86,162.67,788.14,16212.38,2535.21,11580
2016/10/05,6302.12,11732,5219,2344,64118.25,2486.07,1564.92,161.96,815.58,16381.98,2594.75,11622
2016/10/06,6310.2,11774,5194,2366,64130.98,2503.91,1578.85,161.75,822.17,16468.25,2582.91,11650
2016/10/07,6224.6,11723,5197,2363,64273.54,2453.61,1561.3,159.28,812.04,16282.97,2529.77,11607
2016/10/11,6192.57,11749,5159,2397,65942.24,2412.02,1520.71,152.57,806.42,16035.25,2573.51,11607
2016/10/12,6241.58,11601,5194,2363,66219.1,2437.24,1523.4,148.27,802.34,16025.96,2478.92,11518
2016/10/13,6180.96,11668,5225,2335,66465.29,2401.46,1486.91,150.08,804.63,15763.99,2409.76,11574
2016/10/14,6214.93,11588,5206,2351,66733.7,2413.04,1526.38,158.48,792.89,15806.66,2412,11552
2016/10/17,6178.34,11608,5197,2359,67268.78,2382.2,1507.44,158.42,790.6,15664.53,2371.81,11526
2016/10/18,6230.56,11529,5178,2376,66054.96,2423.05,1527.78,157.93,799.72,15752.45,2429.29,11508
2016/10/19,6232.26,11585,5163,2390,65218.92,2432.91,1515.4,159.5,813.04,15702.19,2466.01,11516
2016/10/20,6259.87,11606,5104,2443,65852.33,2432.43,1532.22,158.86,817.05,15765.06,2566.53,11502
2016/10/21,6239.14,11594,5092,2455,65672.48,2432.74,1522.15,159.61,793.26,15643.03,2524.11,11539
2016/10/25,6267.35,11595,5045,2500,65717.02,2450.45,1553.03,161.27,794.23,15422.91,2564.06,11536
2016/10/26,6254.62,11531,5051,2494,66181.75,2439.37,1531.53,159.52,790.84,15465.74,2592.95,11508
2016/10/27,6292.13,11532,5054,2491,67385.6,2438.52,1531.97,160.25,791.78,15711.37,2519.59,11517
2016/10/28,6238.03,11606,5021,2523,67531.5,2401.82,1495.12,159.21,788.39,15412.89,2490.81,11529
2016/10/31,6252.51,11576,5027,2517,67766.13,2402.47,1525.13,158.59,797.68,15411.68,2466.41,11517
2016/11/01,6175.65,11536,5027,2517,68641.44,2338.39,1524.9,158.33,794.74,15209.44,2533.17,11523
2016/11/02,6082.89,11433,5124,2419,69372.67,2275.92,1494.9,156.7,782.06,15062.6,2554.86,11482
2016/11/04,6024.41,11169,5187,2359,70496.19,2231.95,1472.84,155.71,781.8,15117.23,2526.93,11410
2016/11/07,6224.32,11263,5082,2455,66704.1,2409.08,1534.66,156.7,812.78,15859.59,2623.24,11534
2016/11/08,6292.77,11506,5092,2446,66250.8,2458.64,1561.63,159.51,823.4,16043.21,2753.09,11552
2016/11/09,6335.97,11295,5372,2176,64353.03,2549.82,1516.36,158.36,817.89,16067.12,2828.79,11269
2016/11/10,6387.37,11752,5022,2456,64632.15,2594.9,1524.46,158.88,814.04,16489.21,3015.81,11531
2016/11/11,6343.19,11783,4993,2484,64914.78,2576.32,1502.05,156.75,801.17,16135.35,2924.1,11534
2016/11/14,6444.48,11767,4918,2558,65919.36,2621.6,1521.13,156.53,807.73,16048.33,3067.2,11536
2016/11/15,6550.2,11772,4921,2555,64846.98,2700.87,1552.4,157.83,827.51,16229.21,3051.3,11518
2016/11/16,6509.89,11942,4857,2622,65066.22,2687.73,1523.85,156.02,819.19,16306.37,2968.07,11661
2016/11/17,6607.7,11899,4857,2622,64689.63,2750.55,1540.44,155.91,826.93,16393.18,3009.31,11608
2016/11/18,6624.82,12076,4832,2649,65515.98,2753.78,1558.85,157.52,834.34,16177.62,3135.45,11696
2016/11/21,6678.62,12130,4797,2687,64059.74,2810.65,1568.24,155.97,837.87,16200.02,3219.61,11749
2016/11/22,6711.65,12139,4773,2714,63894,2836.89,1604.57,156.54,852.29,15890.16,3041.35,11738
2016/11/25,6849.26,12401,4724,2770,64116.36,2923.12,1663.41,158.69,852.62,16303.87,3101.78,12019
2016/11/28,6753.34,12349,4736,2755,64253.56,2853.35,1665.67,156.62,857.46,15707.42,3061.56,11899
2016/11/29,6793.98,12279,4746,2743,64287.08,2879.43,1684.73,156.74,847.42,15877.34,3041.27,11882
2016/11/30,6909.41,12337,4723,2770,65991.96,2908.68,1706.75,159.47,879.13,16038.39,3250.95,11974
